id,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,title_year,actor_2_facebook_likes,movie_facebook_likes,average_degree_centrality,imdb_score_binned,genre,plot
916,274,100,35,306,10000,28637507,212167,11471,1,713,9,39,9,2007,1000,0,0.001575867,2,-0.80948067,2.0795538
917,31,130,0,723,2000,13052741,8531,3968,0,57,9,40,7,1996,912,591,0.002551403,2,2.3520968,-1.644595
918,330,126,0,745,2000,25592632,220475,5371,0,1066,9,40,9,2007,850,20000,0.001275702,3,0.9675342,-0.09887201
919,45,88,269,384,1000,20218,5431,2557,2,50,9,40,7,2001,489,204,0.001125619,2,1.9011016,0.48162204
920,539,122,737,14000,34000,132088910,533607,72115,0,692,9,40,9,2012,22000,117000,0.004202311,3,1.2973357,1.8231469
921,38,116,0,50,109,325491,4387,245,0,67,9,40,9,2002,67,204,0.000300165,2,-0.33041373,-0.75450456
922,191,90,97,56,622,124870275,152601,1227,1,156,9,40,6,2009,526,0,0.000975537,2,-0.84304833,-0.33855578
923,233,112,21000,237,17000,95308367,206104,18141,0,850,9,40,9,2002,324,0,0.002701486,2,-0.3458098,-0.63812214
924,62,86,5,532,584,23978402,10966,3850,1,100,9,40,7,2001,580,365,0.000750413,1,-1.7918806,-0.54541653
925,258,117,258,896,2000,43290977,75201,7053,1,256,9,39,9,2010,1000,0,0.002101156,2,2.0433173,1.3060663
926,84,95,8,15,244,2025238,9589,489,3,105,9,40,9,2001,230,289,0.000300165,2,1.0812861,-2.1481245
927,106,131,46,293,594,67900000,74374,1898,0,225,9,39,6,1983,303,0,0.000900495,2,1.9589293,-0.55308765
928,162,98,24,67,381,14400000,28589,684,0,532,9,40,9,1982,128,0,0.000300165,1,0.9045861,-0.87370616
929,114,89,31,71,285,32368960,39768,667,0,292,9,6,9,1998,81,0,0.000750413,2,1.3079327,-0.40044257
930,276,115,13000,588,40000,206456431,320284,57844,3,1361,9,40,6,2005,16000,0,0.003902146,2,1.3142992,-0.93194616
931,90,118,41,577,722,4280577,50919,2859,0,114,9,40,7,2005,580,0,0.00060033,2,0.98007476,-0.7447606
932,43,90,8,495,1000,92900,3662,3146,1,23,9,40,7,2009,893,546,0.000975537,1,-6.1325393,-0.5436895
933,61,84,8,219,545,4777007,15130,1149,3,98,9,13,7,2001,248,565,0.00060033,2,0.72161937,-1.2031541
934,119,102,167,655,2000,90835030,28621,5178,0,58,9,40,7,2016,874,0,0.00120066,2,-1.28018,0.4795891
935,16,90,11,316,767,399611,1245,2370,2,29,9,40,6,2010,529,0,0.00060033,2,0.30810353,1.0288774
936,86,84,33,1000,1000,21176322,23747,5039,0,207,9,40,7,2004,1000,0,0.001275702,1,-0.23135924,1.5418718
937,283,129,335,64,15000,31836745,81298,15595,1,341,9,40,7,2011,467,39000,0.002176197,2,1.6728151,0.3560882
938,443,130,663,604,2000,93417865,128306,5046,2,497,9,40,6,2015,638,37000,0.002476362,2,0.64952326,0.5466397
939,107,88,190,163,137000,15988876,26236,137712,6,110,9,40,7,2009,459,0,0.000675371,2,-1.0754808,0.57745993
940,113,104,35,844,24000,10996440,19707,27806,0,128,9,40,6,2006,912,862,0.002701486,2,1.2984911,1.1483135
941,270,108,251,296,826,20981633,78256,2351,0,492,9,40,7,2008,716,0,0.000750413,2,1.892485,-0.9706172
942,208,175,0,3000,14000,134821952,1155770,28122,1,2238,9,40,9,1972,10000,43000,0.002701486,4,-1.3570143,1.246413
943,178,116,84,563,11000,77086030,65297,14931,0,602,9,13,7,2000,919,0,0.002776527,2,1.145696,1.5746008
944,201,93,40,311,14000,101702060,85323,17925,0,212,9,40,6,2008,3000,0,0.002251238,2,0.9340996,-0.44306675
945,310,99,473,502,14000,83640426,152826,16184,0,253,9,40,7,2012,897,19000,0.002851568,2,-0.24898724,0.5458581
946,63,102,133,690,2000,33423521,53115,5443,1,282,9,24,7,1994,1000,0,0.00060033,1,-1.9062159,0.94160706
947,262,92,87,424,15000,58401464,276746,16982,1,264,9,40,7,2010,1000,19000,0.001575867,3,6.529784,1.226231
948,251,95,0,98,11000,17791031,109855,11994,0,888,9,40,9,2002,876,0,0.002326279,3,1.2797157,1.0127876
949,330,112,97,584,17000,191616238,258186,19428,2,322,9,40,9,2014,920,24000,0.001876032,3,-0.22589518,0.37495494
950,25,94,11,232,1000,22189039,17074,2210,0,55,9,40,9,1993,605,466,0.000900495,2,-0.46938872,-0.3649778
951,228,103,212,248,15000,40687294,107772,16249,1,398,9,6,7,2008,552,0,0.001800991,2,-0.33656266,-1.8544801
952,289,122,2000,571,26000,24985612,71782,28328,0,161,9,40,7,2015,911,27000,0.002551403,2,0.7337623,0.78721756
953,14,95,0,164,533,18435,1010,1082,5,15,11,13,10,2006,323,104,0.000300165,2,-1.8808175,-1.015446
954,206,108,750,971,49000,197992827,132501,70996,0,548,9,40,6,2006,20000,0,0.003601981,2,-1.0377928,-0.80234224
955,432,133,663,690,10000,209364921,365104,21768,3,512,9,40,7,2011,10000,35000,0.003376857,3,1.989693,0.63353294
956,334,108,480,706,14000,277313371,583341,17623,3,626,9,40,9,2009,839,24000,0.002476362,3,-5.9813046,-0.37271652
957,98,129,88,975,22000,48814909,89424,36069,0,224,9,40,9,2000,9000,0,0.004877683,3,0.045051835,0.16027294
958,198,97,176,10000,12000,45089048,86251,36064,3,260,9,34,7,2014,11000,58000,0.004202311,2,0.1070496,0.68411577
959,249,117,0,12000,22000,17439163,537419,47728,1,1028,9,40,9,1998,12000,35000,0.003601981,4,-1.7611692,-0.22329694
960,180,85,255,443,1000,145771527,117212,3112,0,367,9,40,6,2002,533,0,0.000975537,3,-0.33626905,-0.010462592
961,49,92,5,924,22000,26000610,16611,28050,0,197,9,40,6,2000,1000,413,0.003752064,1,-0.04305776,0.88107026
962,169,115,56,19000,20000,26814957,84357,77823,3,252,9,39,7,2008,19000,0,0.002851568,2,-0.9519725,0.39980128
963,149,132,14,3,52,119922,8429,91,0,62,21,8,9,2009,32,0,0.000375206,3,-1.5144893,-1.3278568
964,77,122,0,191,276,39025000,73193,903,0,190,9,39,9,1995,258,0,0.000750413,3,-1.3987268,-1.2108558
965,94,119,7,903,18000,25178165,70292,29484,1,274,9,40,7,2001,9000,8000,0.003301816,2,-1.7497928,-0.14628093
966,90,87,0,503,975,1276984,11403,3059,2,150,9,13,9,2000,537,795,0.001350743,2,2.455776,-1.2136573
967,50,92,737,380,718,14891000,15088,2240,3,105,9,40,9,1996,524,824,0.000975537,2,-6.0062623,-0.21171229
968,75,118,10,48,172,399879,5772,378,2,115,9,3,9,2006,71,302,0.000300165,2,2.0753896,2.4615266
969,459,85,198,387,2000,80034302,296787,3958,0,2192,9,40,7,2008,1000,0,0.001050578,2,0.69083786,1.9094665
970,83,102,39,259,1000,6114237,19986,2664,4,207,9,40,9,2001,1000,892,0.001725949,2,1.9196936,0.030400466
971,351,111,34,54,838,38317535,73249,995,1,212,9,39,7,2015,55,36000,0.00060033,3,-1.7245232,0.93410563
972,31,101,154,497,1000,53146000,9845,3174,1,77,9,40,9,1996,816,613,0.001125619,2,-0.3432848,-0.7753882
973,210,153,0,539,780,204843350,744891,2829,0,983,9,40,9,1991,604,13000,0.001425784,4,0.22171797,0.69033253
974,140,136,394,1000,24000,67286731,67856,36925,1,345,9,40,7,2004,10000,0,0.003301816,2,1.2097354,-1.7320435
975,140,154,16000,889,22000,39647595,239540,25522,5,462,9,40,9,1997,1000,0,0.004277353,3,-0.83608145,-0.29495183
976,135,103,14,624,865,13395939,43442,3639,4,146,9,39,9,2004,826,0,0.001500825,2,1.3210332,-0.09182902
977,118,101,30,268,1000,93307796,85673,2636,2,269,9,40,7,2002,976,0,0.001350743,2,6.5287843,0.29579926
978,96,94,12,583,16000,21005329,89128,19341,0,258,9,14,9,2002,876,0,0.002176197,2,6.5280204,-0.11372456
979,264,92,30,309,941,49122319,47169,2348,0,162,9,40,7,2012,459,17000,0.000525289,2,1.6665579,-0.45578063
980,326,133,131,733,8000,124868837,249688,10565,0,548,9,40,7,2014,1000,93000,0.00060033,3,-1.7306824,-0.43925187
981,70,87,25,611,1000,16290976,14637,3243,0,100,9,40,1,1999,670,619,0.001500825,2,0.50019604,-0.20270297
982,43,145,0,280,639,5669081,3665,1807,1,57,28,25,9,2012,377,0,0.000300165,2,-1.5235933,-0.6027711
983,129,118,41,442,2000,1150403,14143,3474,4,102,9,40,9,2006,812,0,0.001275702,3,0.112192996,1.278677
984,432,95,38,20,409,13401683,203461,578,0,588,9,39,9,2012,107,46000,0.000525289,3,0.21184564,-1.3324122
985,350,119,151,2000,20000,179883016,361924,40054,0,641,9,40,7,2009,16000,0,0.003226775,2,0.20716175,-0.2480924
986,127,83,322,179,1000,71277420,119590,1645,7,548,9,40,9,2001,422,0,0.001350743,2,-5.9947453,-1.8087944
987,444,94,520,192,11000,14123773,108683,12306,4,561,9,40,9,2012,892,25000,0.001575867,2,-1.3946787,0.6128645
988,265,116,285,107,12000,119219978,189806,20233,2,316,9,40,7,2010,8000,16000,0.003752064,2,-0.21847975,-1.1245072
989,94,119,213,249,886,156645693,55101,1639,0,201,9,40,9,1987,276,3000,0.000975537,2,-0.32517168,0.27047464
990,44,95,0,642,1000,37788228,15046,4537,1,80,9,40,7,2003,812,638,0.001575867,2,-5.986692,-0.99445075
991,100,103,38,316,745,1530535,7833,1721,3,63,9,40,9,2005,591,215,0.000675371,2,1.28156,-2.4024048
992,34,135,596,2000,10000,10400000,12037,15820,1,90,9,40,9,1995,3000,943,0.002701486,2,-1.7482014,0.6339667
993,125,107,234,660,1000,6998324,11476,3944,2,50,9,40,9,2015,962,0,0.000975537,2,-6.1254945,-1.064105
994,58,98,70,223,462,15361537,12263,1855,0,132,9,14,7,2002,444,564,0.000450248,1,-1.0563712,0.05302715
995,163,114,19,848,1000,28772222,33958,3962,1,163,9,40,7,2015,897,37000,0.001125619,2,0.9188172,2.119231
996,102,129,51,630,948,8396942,72715,4324,1,103,9,40,9,2008,822,0,0.000900495,2,2.3898911,-0.59472466
997,193,103,77,835,1000,176387405,328159,5437,0,467,9,40,6,2002,939,3000,0.001575867,3,-1.9640268,0.09297534
998,373,146,150,2000,15000,169705587,318955,23227,2,460,9,40,7,2011,3000,75000,0.001575867,4,-1.8453741,-2.4289849
999,9,100,6,325,396,31937,1358,2310,3,10,9,40,9,2007,326,60,0.000450248,2,6.5244136,-1.641918
1000,518,127,14000,981,26000,257704099,504419,39284,0,1559,9,40,7,2009,12000,19000,0.002251238,3,2.7454336,-0.7986283
1001,126,90,9,595,710,603943,26407,2655,0,154,9,40,9,2004,634,1000,0.000750413,3,-1.3718573,0.46139082
1002,302,117,0,521,11000,27000000,461609,13877,2,1168,9,40,9,1982,759,34000,0.004052229,4,-0.7400073,-1.0736066
1003,56,80,11,499,911,40363530,18254,3058,2,307,9,40,6,2002,521,1000,0.00060033,1,0.19733289,0.08270679
1004,320,131,385,11000,26000,39292022,127258,52610,15,351,9,40,7,2014,13000,56000,0.003301816,2,1.9277232,0.74448985
1005,277,88,365,177,383,30859000,96411,1094,0,826,9,40,9,1974,371,0,0.000825454,3,1.6191556,1.7887744
1006,152,83,26,801,10000,25799043,28513,11771,0,126,9,40,7,2015,830,0,0.00120066,2,1.4569067,-0.80603766
1007,64,94,394,565,922,12398628,21542,2880,2,88,9,40,9,2002,855,977,0.001125619,2,0.6461992,0.3206446
1008,81,110,107,45,576,136007,3924,776,1,39,11,13,9,2004,133,171,0.000450248,2,-1.135471,-0.019294458
1009,337,95,20,365,422,5997134,36381,1899,3,126,9,40,9,2012,374,11000,0.000525289,3,0.21073477,-0.39689782
1010,126,124,287,475,9000,23360779,31113,10838,0,212,9,40,9,2000,1000,852,0.002326279,2,1.147405,0.46748173
1011,143,112,0,201,874,6197866,63733,1351,0,414,9,13,1,1999,262,0,0.000975537,3,0.0573807,-0.12784408
1012,59,125,0,184,443,65012000,43559,1439,1,137,9,40,9,1994,277,0,0.001050578,2,-0.85881174,0.95041615
1013,40,98,7,17,289,95016,11074,362,0,56,12,14,9,2004,38,442,0.000450248,3,1.0370333,-0.14133419
1014,195,91,19,260,968,12055108,61151,2528,0,134,9,40,9,2008,934,0,0.001275702,2,-6.126237,0.7755034
1015,153,112,395,80,13000,31252964,71495,13707,1,522,9,40,9,2001,595,0,0.001951073,3,-1.7288167,-0.54262215
1016,253,114,71,313,14000,25977365,87950,15428,0,207,9,40,9,2014,439,15000,0.002101156,2,2.0999672,1.5252544
1017,350,122,308,10000,17000,191449475,348007,44060,1,1535,9,40,7,2008,12000,19000,0.002176197,2,-0.6716787,0.4859959
1018,248,110,282,103,11000,124051759,42372,21175,2,239,9,40,7,2016,10000,29000,0.001425784,2,-0.67416584,0.9189397
1019,78,101,287,257,745,29500000,25613,1954,0,121,9,40,6,1983,730,0,0.001425784,2,-0.72980136,0.7655886
1020,71,98,89,3,88,2938208,7143,173,1,52,9,40,7,1990,74,865,0.000300165,3,1.3048028,0.385583
1021,52,106,167,676,966,65182182,15310,4830,8,38,9,40,7,2014,807,3000,0.001575867,2,6.524879,-0.59423304
1022,197,119,59,676,2000,39440655,61680,4315,1,222,9,40,7,2010,828,19000,0.000750413,2,-0.021180252,-1.7520313
1023,349,167,473,303,559,161029270,119928,2702,0,331,9,40,9,2015,427,76000,0.001500825,3,-0.17402801,-0.6917479
1024,450,106,0,273,17000,32154410,148334,18469,0,274,9,40,9,2013,681,29000,0.003076692,3,-0.34003338,-2.8298023
1025,175,127,57,3000,12000,101643008,218341,29069,1,498,9,40,7,2000,11000,0,0.004577518,2,-1.0788049,-0.04484122
1026,156,136,258,94,12000,93771072,135404,12396,0,318,9,40,7,1998,174,0,0.00292661,2,1.0673395,-0.78733754
1027,23,95,0,26,442,20047715,8008,616,1,26,9,40,6,1996,95,504,0.000525289,2,2.102407,1.52956
1028,208,122,117,140,40000,31598308,124765,41636,1,541,9,40,9,2001,1000,0,0.003001651,2,2.7231057,-1.0449024
1029,220,90,15,16000,87000,64255243,80903,120797,0,518,9,40,9,2005,17000,0,0.001800991,2,2.4315565,0.48521182
1030,383,103,165,13000,26000,85017401,246803,57881,3,474,9,40,9,2012,13000,108000,0.00412727,2,1.9642569,1.562319
1031,493,110,1000,538,13000,171031347,240962,25964,0,724,9,40,7,2010,12000,36000,0.004427435,3,-0.42207924,-0.7345494
1032,323,109,304,736,939,47536959,86956,3276,0,275,9,40,9,2009,906,12000,0.001125619,3,-1.8453741,0.16141532
1033,212,87,26,566,827,40198710,87451,3144,0,660,9,40,7,2004,825,0,0.00060033,1,1.1105613,-2.1308453
1034,36,97,4,150,446,62480,1048,928,1,7,9,40,9,2015,171,793,0.000300165,2,1.0379295,0.40745482
1035,35,98,188,693,2000,24629916,12942,4277,0,34,9,40,6,1997,970,902,0.001425784,2,1.0896695,0.42287976
1036,163,92,100,327,678,80197993,65551,1729,1,441,9,14,6,2006,635,0,0.000525289,2,-0.41342524,0.6372186
1037,261,289,0,3000,11000,78800000,450676,25313,1,983,9,40,9,1979,10000,19000,0.003151733,4,-1.7406275,1.276491
1038,354,98,350,322,1000,37707719,76094,2376,2,233,9,39,7,2013,482,37000,0.001876032,3,0.026028413,0.14975217
1039,124,114,15,650,851,26896744,16582,3485,4,125,9,40,7,2008,680,0,0.00120066,1,-6.1254945,-1.6342685
1040,420,111,0,687,2000,38176892,104119,4486,0,518,9,40,9,2011,741,26000,0.001800991,2,-0.7777882,-1.3415347
1041,408,96,0,262,1000,292979556,665575,2635,1,704,9,40,6,2009,848,27000,0.001500825,4,-1.8960615,0.11809416
1042,264,124,108,186,1000,46377022,75306,1898,3,266,9,39,7,2011,400,48000,0.001951073,3,-6.1204743,2.2093356
1043,140,116,80,651,11000,105807520,156717,14087,2,357,9,40,7,2003,1000,0,0.003601981,2,6.5274434,-1.3989753
1044,29,123,473,685,890,36049108,10139,3661,4,70,9,40,9,1996,851,0,0.002626445,2,-0.4714477,-1.3582963
1045,45,85,0,966,22000,100669,2522,36885,1,11,9,40,9,2009,12000,407,0.003226775,2,-6.1254945,-2.1303308
1046,181,98,285,7000,640000,84136909,267921,656730,5,577,9,40,7,2004,8000,0,0.002476362,3,-6.0153456,-0.8549726
1047,52,100,365,225,425,4884663,5187,1661,0,64,9,40,6,1986,394,902,0.000900495,2,-0.9176554,0.79904693
1048,38,95,34,368,554,13555988,7242,2216,1,38,9,14,6,2000,439,0,0.000825454,2,1.3310251,0.84913
1049,440,138,446,929,20000,132550960,328067,23755,1,533,9,40,7,2013,992,68000,0.002476362,2,0.3102449,-1.754237
1050,316,110,335,988,11000,134568845,299852,25763,0,713,9,40,9,2008,11000,0,0.005177848,2,2.0230238,-0.4504964
1051,90,102,277,57,327,10660147,17740,672,0,165,9,39,9,1999,261,0,0.001425784,3,-1.7418883,1.4104468
1052,21,91,150,150,979,2104000,1595,1679,3,19,9,40,9,1996,385,69,0.001275702,2,1.888156,-1.4268057
1053,114,113,101,848,22000,241688385,144053,26239,0,395,9,40,7,1996,946,0,0.002401321,2,-0.031812247,-1.0186125
1054,94,95,65,246,506,58156435,37479,1266,3,152,9,40,7,2004,316,0,0.000750413,2,-1.121963,-1.0934082
1055,149,91,17,670,1000,41867960,65512,3023,0,478,9,40,9,2001,795,0,0.001050578,2,0.8968917,-3.202541
1056,85,142,0,854,978,19283782,31227,5386,0,354,9,40,9,1999,911,0,0.002326279,2,0.8366872,-1.4261479
1057,142,102,148,135,8000,93607673,47573,9176,4,343,9,40,7,2001,973,881,0.002026114,2,6.5356784,-2.2658486
1058,202,114,159,877,13000,16264475,54787,16899,1,216,9,39,7,2007,2000,0,0.001275702,2,1.3056221,2.0105824
1059,60,108,25,94,1000,6000000,10832,1263,0,102,9,40,6,1981,115,0,0.000375206,2,-0.24545304,-1.5413955
1060,136,138,0,123,14000,35168677,49311,15149,1,278,9,39,7,2002,602,0,0.002326279,2,-0.4633876,-0.10321053
1061,171,92,255,447,26000,25296447,237248,27572,0,460,9,13,7,2002,1000,0,0.002326279,2,-1.0547566,-0.4100204
1062,153,102,22,816,1000,38087366,113918,4065,2,165,9,40,9,2008,954,0,0.00060033,2,0.22270699,-0.13008985
1063,77,92,221,491,11000,38624000,156143,13162,1,289,9,40,7,1996,503,0,0.001800991,2,1.0385025,-0.40323004
1064,118,119,0,39,29000,39778599,176169,29461,0,548,9,40,9,2000,414,0,0.002476362,2,-0.36115953,0.59639007
1065,77,102,596,785,877,1068392,3865,3497,0,53,9,36,7,2011,794,2000,0.000975537,2,1.8179572,-1.3071636
1066,45,97,4,826,1000,31179516,5928,5006,5,49,9,40,7,2004,1000,243,0.001275702,1,-5.9917955,-0.06749752
1067,104,112,37,548,748,3169424,18442,2417,1,59,9,40,7,2007,573,689,0.001050578,2,-0.5739973,-1.761214
1068,77,101,93,218,287,26082914,51349,993,2,213,9,40,7,2005,233,0,0.000750413,1,1.8849095,2.0701232
1069,235,109,226,370,12000,63143812,124185,13388,0,238,9,40,6,2010,418,11000,0.003226775,2,-0.15764296,-1.6235067
1070,397,99,0,828,2000,42057340,158354,5642,0,691,9,40,7,2009,1000,11000,0.001725949,2,1.6001476,-1.0731796
1071,173,110,12000,555,10000,176781728,219171,13069,2,388,9,40,6,1986,1000,19000,0.003677022,2,-0.7706122,-0.34910026
1072,183,106,235,931,4000,118683135,102167,8315,1,483,9,40,7,2006,957,0,0.002776527,2,1.2779402,1.0831465
1073,170,101,96,204,713,60443237,76882,1852,0,106,9,40,7,2012,220,29000,0.001275702,2,-1.754598,-0.03941069
1074,525,132,160,443,20000,70496802,791783,22417,1,2042,9,40,9,2005,979,48000,0.002251238,4,2.8371637,-0.6139005
1075,165,108,0,844,16000,25753840,219091,23296,2,592,9,40,9,1996,4000,12000,0.003376857,3,-0.6715255,-0.14505385
1076,63,104,30,635,1000,21800302,12164,4462,1,63,9,40,7,2004,962,491,0.001425784,2,1.1115501,0.038888726
1077,152,113,17,759,87000,34636443,93790,103354,0,288,9,40,9,2005,13000,0,0.003226775,2,-0.26863426,0.19984238
1078,95,125,44,420,593,60000000,49934,2329,1,224,9,39,6,1983,542,0,0.000675371,1,0.6561186,-0.5839548
1079,119,174,338,195,354,163214286,148172,1495,3,406,9,40,1,1965,209,15000,0.000450248,3,-0.92373437,-0.69460845
1080,96,128,608,1000,49000,95860116,277451,51609,0,491,9,40,6,1989,1000,23000,0.002551403,3,-6.115559,0.90446794
1081,242,129,0,625,12000,70236496,67395,14421,0,564,9,40,7,2006,1000,0,0.004502476,2,-0.37717953,0.35399607
1082,279,120,508,1000,21000,58700247,95367,36062,1,260,9,40,7,2011,11000,33000,0.001575867,2,-1.7267913,-0.18675408
1083,246,90,50,397,4000,149234747,114287,5046,0,137,9,40,6,2011,442,16000,0.001350743,2,2.1507468,-2.7775877
1084,287,120,0,5,103,128067808,217740,129,3,1641,21,37,7,2000,21,0,0.001425784,3,-0.8593341,-0.7031076
1085,271,94,293,939,18000,32416109,109620,32474,0,268,9,40,9,2009,12000,15000,0.003677022,2,2.2365146,-0.8892155
1086,99,119,18,9,20,4234040,14301,64,0,45,9,40,7,2008,18,0,0.000300165,2,0.023861233,-0.054631114
1087,33,93,14,199,1000,29247405,28377,2176,1,261,9,39,6,1997,401,0,0.001050578,1,1.4398192,-2.408191
1088,105,106,287,767,16000,41482207,68428,19610,0,148,9,40,7,1990,823,0,0.001650908,2,-0.55116904,-0.1620749
1089,254,113,197,43,165,10955425,62770,391,1,396,9,39,9,2008,107,0,0.000525289,2,-0.9997125,-1.1417443
1090,106,98,541,71,214,1569918,16234,409,1,113,9,21,9,2003,96,0,0.001876032,2,2.287741,1.6998081
1091,71,89,0,119,990,598645,13145,2006,0,215,9,39,9,2002,711,725,0.002026114,1,6.530131,0.7689784
1092,242,102,43,113,170,2035566,77305,931,0,162,9,13,9,2009,157,11000,0.00060033,2,1.1816133,-0.083306246
1093,209,85,9,100,567,56068547,98160,1145,0,307,9,39,1,2005,269,0,0.000450248,3,0.076925345,0.30390903
1094,558,157,0,304,1000,95720716,216032,2759,0,640,9,40,9,2012,1000,39000,0.001350743,3,-0.35373893,0.7156732
1095,278,100,92,221,3000,12574715,112138,4198,0,237,9,39,7,2009,766,12000,0.001575867,3,-1.8392625,-0.4678191
1096,76,94,99,377,598,71038190,23473,3552,1,123,9,40,6,2015,557,8000,0.001050578,1,-0.21467341,-0.41412905
1097,111,93,16,258,567,4919896,21530,1775,1,159,9,39,9,2001,326,618,0.000900495,2,2.4413693,-1.6536151
1098,177,106,16,265,452,22331028,57349,1819,0,177,9,40,7,2015,328,0,0.000300165,2,-0.7161513,2.2686
1099,180,141,448,334,614,617840,52496,1829,2,172,9,36,9,2009,451,29000,0.000675371,3,0.3245872,-1.420636
1100,242,106,835,363,13000,7556708,30284,14544,1,102,9,40,9,2012,826,10000,0.003151733,2,-1.8520734,-0.6231255
1101,56,175,0,14,385,50800000,40277,669,14,210,9,40,6,1977,232,0,0.000750413,3,-1.5213109,0.047430076
1102,344,94,380,113,660,237301,75669,1118,0,451,9,39,9,2010,280,19000,0.000525289,2,1.1178154,-0.06758715
1103,256,97,52,161,20000,103400692,123553,20645,0,174,9,40,6,2012,315,25000,0.001575867,3,-0.25686345,-1.0937341
1104,29,124,8,232,508,37672350,5427,1660,1,51,9,40,9,1998,270,0,0.000675371,2,1.290598,0.4442201
1105,18,106,44,328,865,25047631,6585,2724,0,50,9,40,9,1999,405,990,0.00120066,2,1.290416,0.07569072
1106,233,109,453,120,1000,10499968,47498,1458,3,212,9,40,9,2014,206,10000,0.001125619,2,0.955193,-1.1061488
1107,676,100,0,228,33000,35054909,431578,34337,0,1264,9,40,9,2011,745,81000,0.001876032,3,-1.3806281,-1.1908842
1108,435,100,97,2000,11000,257756197,246698,22128,0,471,9,3,6,2014,8000,64000,0.004952724,3,2.1264756,3.070449
1109,81,98,143,153,302,15464026,23076,1189,2,158,9,40,7,2000,216,1000,0.00060033,2,6.5274434,-0.480755
1110,31,103,49,304,687,9094451,11668,1990,0,79,9,40,9,1989,554,0,0.001500825,2,-0.5113393,0.06704554
1111,129,106,0,481,1000,86300000,112671,2703,0,315,9,40,6,1974,595,14000,0.000750413,3,-6.004631,0.93968
1112,251,113,129,1000,16000,70083519,149019,24106,2,666,9,40,7,2007,6000,0,0.001650908,2,1.6441015,1.5449498
1113,68,141,407,501,688,3064356,3433,2584,6,81,9,40,7,2002,659,160,0.000825454,2,-1.7292467,0.41829756
1114,184,126,295,284,18000,31141074,51892,19769,4,273,9,40,7,2016,934,24000,0.002401321,2,-0.2557559,1.4861542
1115,68,88,34,445,642,78656813,42765,2501,0,93,9,40,6,1991,533,0,0.000375206,2,0.7827041,-1.2520275
