id,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,title_year,actor_2_facebook_likes,movie_facebook_likes,average_degree_centrality,imdb_score_binned
912,0,80,97,119,7,0,136,2856622,0,11550,254,0,0,197,9,6,9,1997,108,489,0.000675371,3
913,0,122,88,50,441,0,691,75817994,0,32049,2622,0,0,179,9,40,6,2003,569,988,0.000975537,1
914,0,95,134,3000,77,0,205,20733485,0,11622,428,0,1,157,9,40,7,1997,130,1000,0.001425784,3
915,0,26,75,15,36,0,1000,32230907,0,6062,1385,0,0,30,9,40,9,2013,309,10000,0.000300165,2
916,0,274,100,35,306,0,10000,28637507,48,212167,11471,0,1,713,9,39,9,2007,1000,10000,0.001575867,2
917,64,31,130,98,723,0,2000,13052741,4,8531,3968,0,0,57,9,40,7,1996,912,591,0.002551403,2
918,0,330,126,98,745,0,2000,25592632,0,220475,5371,0,0,1066,9,40,9,2007,850,20000,0.001275702,3
919,0,45,88,269,384,12,1000,20218,0,5431,2557,0,2,50,9,40,7,2001,489,204,0.001125619,2
920,0,539,122,737,14000,0,34000,132088910,47,533607,72115,0,0,692,9,40,9,2012,22000,117000,0.004202311,3
921,0,38,116,98,50,0,109,325491,0,4387,245,0,0,67,9,40,9,2002,67,204,0.000300165,2
922,0,191,90,97,56,0,622,124870275,0,152601,1227,0,1,156,9,40,6,2009,526,10000,0.000975537,2
923,19,233,112,21000,237,0,17000,95308367,62,206104,18141,0,0,850,9,40,9,2002,324,10000,0.002701486,2
924,0,62,86,5,532,0,584,23978402,0,10966,3850,0,1,100,9,40,7,2001,580,365,0.000750413,1
925,46,258,117,258,896,0,2000,43290977,0,75201,7053,0,1,256,9,39,9,2010,1000,10000,0.002101156,2
926,0,84,95,8,15,0,244,2025238,0,9589,489,0,3,105,9,40,9,2001,230,289,0.000300165,2
927,0,106,131,46,293,0,594,67900000,0,74374,1898,0,0,225,9,39,6,1983,303,10000,0.000900495,2
928,0,162,98,24,67,0,381,14400000,0,28589,684,0,0,532,9,40,9,1982,128,10000,0.000300165,1
929,0,114,89,31,71,0,285,32368960,0,39768,667,0,0,292,9,6,9,1998,81,10000,0.000750413,2
930,81,276,115,13000,588,0,40000,206456431,53,320284,57844,0,3,1361,9,40,6,2005,16000,10000,0.003902146,2
931,0,90,118,41,577,0,722,4280577,0,50919,2859,0,0,114,9,40,7,2005,580,10000,0.00060033,2
932,0,43,90,8,495,0,1000,92900,0,3662,3146,0,1,23,9,40,7,2009,893,546,0.000975537,1
933,0,61,84,8,219,0,545,4777007,0,15130,1149,0,3,98,9,13,7,2001,248,565,0.00060033,2
934,82,119,102,167,655,0,2000,90835030,0,28621,5178,0,0,58,9,40,7,2016,874,10000,0.00120066,2
935,0,16,90,11,316,0,767,399611,0,1245,2370,0,2,29,9,40,6,2010,529,10000,0.00060033,2
936,0,86,84,33,1000,0,1000,21176322,0,23747,5039,0,0,207,9,40,7,2004,1000,10000,0.001275702,1
937,0,283,129,335,64,0,15000,31836745,93,81298,15595,0,1,341,9,40,7,2011,467,39000,0.002176197,2
938,0,443,130,663,604,0,2000,93417865,57,128306,5046,0,2,497,9,40,6,2015,638,37000,0.002476362,2
939,0,107,88,190,163,0,137000,15988876,0,26236,137712,0,6,110,9,40,7,2009,459,10000,0.000675371,2
940,0,113,104,35,844,0,24000,10996440,40,19707,27806,0,0,128,9,40,6,2006,912,862,0.002701486,2
941,0,270,108,251,296,0,826,20981633,0,78256,2351,0,0,492,9,40,7,2008,716,10000,0.000750413,2
942,24,208,175,98,3000,0,14000,134821952,3,1155770,28122,2,1,2238,9,40,9,1972,10000,43000,0.002701486,4
943,0,178,116,84,563,29,11000,77086030,68,65297,14931,0,0,602,9,13,7,2000,919,10000,0.002776527,2
944,0,201,93,40,311,0,14000,101702060,0,85323,17925,0,0,212,9,40,6,2008,3000,10000,0.002251238,2
945,0,310,99,473,502,0,14000,83640426,64,152826,16184,0,0,253,9,40,7,2012,897,19000,0.002851568,2
946,0,63,102,133,690,0,2000,33423521,0,53115,5443,0,1,282,9,24,7,1994,1000,10000,0.00060033,1
947,0,262,92,87,424,0,15000,58401464,32,276746,16982,0,1,264,9,40,7,2010,1000,19000,0.001575867,3
948,0,251,95,98,98,0,11000,17791031,1,109855,11994,0,0,888,9,40,9,2002,876,10000,0.002326279,3
949,0,330,112,97,584,0,17000,191616238,17,258186,19428,0,2,322,9,40,9,2014,920,24000,0.001876032,3
950,0,25,94,11,232,0,1000,22189039,0,17074,2210,0,0,55,9,40,9,1993,605,466,0.000900495,2
951,0,228,103,212,248,0,15000,40687294,0,107772,16249,0,1,398,9,6,7,2008,552,10000,0.001800991,2
952,69,289,122,2000,571,0,26000,24985612,20,71782,28328,0,0,161,9,40,7,2015,911,27000,0.002551403,2
953,0,14,95,98,164,0,533,18435,0,1010,1082,0,5,15,11,13,10,2006,323,104,0.000300165,2
954,0,206,108,750,971,0,49000,197992827,82,132501,70996,0,0,548,9,40,6,2006,20000,10000,0.003601981,2
955,0,432,133,663,690,0,10000,209364921,92,365104,21768,0,3,512,9,40,7,2011,10000,35000,0.003376857,3
956,0,334,108,480,706,0,14000,277313371,13,583341,17623,0,3,626,9,40,9,2009,839,24000,0.002476362,3
957,0,98,129,88,975,8,22000,48814909,80,89424,36069,0,0,224,9,40,9,2000,9000,10000,0.004877683,3
958,58,198,97,176,10000,21,12000,45089048,45,86251,36064,0,3,260,9,34,7,2014,11000,58000,0.004202311,2
959,0,249,117,98,12000,0,22000,17439163,79,537419,47728,0,1,1028,9,40,9,1998,12000,35000,0.003601981,4
960,0,180,85,255,443,0,1000,145771527,0,117212,3112,0,0,367,9,40,6,2002,533,10000,0.000975537,3
961,0,49,92,5,924,0,22000,26000610,80,16611,28050,0,0,197,9,40,6,2000,1000,413,0.003752064,1
962,0,169,115,56,19000,0,20000,26814957,75,84357,77823,0,3,252,9,39,7,2008,19000,10000,0.002851568,2
963,0,149,132,14,3,0,52,119922,0,8429,91,0,0,62,21,8,9,2009,32,10000,0.000375206,3
964,0,77,122,98,191,0,276,39025000,0,73193,903,0,0,190,9,39,9,1995,258,10000,0.000750413,3
965,0,94,119,7,903,8,18000,25178165,60,70292,29484,0,1,274,9,40,7,2001,9000,8000,0.003301816,2
966,0,90,87,98,503,0,975,1276984,0,11403,3059,0,2,150,9,13,9,2000,537,795,0.001350743,2
967,0,50,92,737,380,0,718,14891000,0,15088,2240,0,3,105,9,40,9,1996,524,824,0.000975537,2
968,0,75,118,10,48,0,172,399879,0,5772,378,0,2,115,9,3,9,2006,71,302,0.000300165,2
969,0,459,85,198,387,0,2000,80034302,0,296787,3958,0,0,2192,9,40,7,2008,1000,10000,0.001050578,2
970,28,83,102,39,259,0,1000,6114237,0,19986,2664,0,4,207,9,40,9,2001,1000,892,0.001725949,2
971,0,351,111,34,54,0,838,38317535,0,73249,995,0,1,212,9,39,7,2015,55,36000,0.00060033,3
972,0,31,101,154,497,0,1000,53146000,52,9845,3174,0,1,77,9,40,9,1996,816,613,0.001125619,2
973,0,210,153,98,539,0,780,204843350,0,744891,2829,0,0,983,9,40,9,1991,604,13000,0.001425784,4
974,0,140,136,394,1000,32,24000,67286731,40,67856,36925,0,1,345,9,40,7,2004,10000,10000,0.003301816,2
975,0,140,154,16000,889,0,22000,39647595,80,239540,25522,0,5,462,9,40,9,1997,1000,10000,0.004277353,3
976,0,135,103,14,624,0,865,13395939,0,43442,3639,0,4,146,9,39,9,2004,826,10000,0.001500825,2
977,0,118,101,30,268,0,1000,93307796,0,85673,2636,0,2,269,9,40,7,2002,976,10000,0.001350743,2
978,0,96,94,12,583,0,16000,21005329,86,89128,19341,0,0,258,9,14,9,2002,876,10000,0.002176197,2
979,0,264,92,30,309,0,941,49122319,0,47169,2348,0,0,162,9,40,7,2012,459,17000,0.000525289,2
980,0,326,133,131,733,0,8000,124868837,0,249688,10565,0,0,548,9,40,7,2014,1000,93000,0.00060033,3
981,0,70,87,25,611,0,1000,16290976,0,14637,3243,0,0,100,9,40,1,1999,670,619,0.001500825,2
982,0,43,145,98,280,0,639,5669081,0,3665,1807,0,1,57,28,25,9,2012,377,10000,0.000300165,2
983,0,129,118,41,442,0,2000,1150403,0,14143,3474,0,4,102,9,40,9,2006,812,10000,0.001275702,3
984,0,432,95,38,20,0,409,13401683,0,203461,578,0,0,588,9,39,9,2012,107,46000,0.000525289,3
985,0,350,119,151,2000,0,20000,179883016,39,361924,40054,0,0,641,9,40,7,2009,16000,10000,0.003226775,2
986,0,127,83,322,179,0,1000,71277420,0,119590,1645,0,7,548,9,40,9,2001,422,10000,0.001350743,2
987,0,444,94,520,192,0,11000,14123773,42,108683,12306,0,4,561,9,40,9,2012,892,25000,0.001575867,2
988,0,265,116,285,107,34,12000,119219978,31,189806,20233,0,2,316,9,40,7,2010,8000,16000,0.003752064,2
989,0,94,119,213,249,0,886,156645693,0,55101,1639,0,0,201,9,40,9,1987,276,3000,0.000975537,2
990,0,44,95,98,642,0,1000,37788228,10,15046,4537,0,1,80,9,40,7,2003,812,638,0.001575867,2
991,0,100,103,38,316,0,745,1530535,0,7833,1721,0,3,63,9,40,9,2005,591,215,0.000675371,2
992,0,34,135,596,2000,25,10000,10400000,34,12037,15820,0,1,90,9,40,9,1995,3000,943,0.002701486,2
993,0,125,107,234,660,0,1000,6998324,0,11476,3944,0,2,50,9,40,9,2015,962,10000,0.000975537,2
994,0,58,98,70,223,0,462,15361537,0,12263,1855,0,0,132,9,14,7,2002,444,564,0.000450248,1
995,0,163,114,19,848,0,1000,28772222,0,33958,3962,0,1,163,9,40,7,2015,897,37000,0.001125619,2
996,0,102,129,51,630,0,948,8396942,0,72715,4324,0,1,103,9,40,9,2008,822,10000,0.000900495,2
997,0,193,103,77,835,0,1000,176387405,0,328159,5437,0,0,467,9,40,6,2002,939,3000,0.001575867,3
998,0,373,146,150,2000,0,15000,169705587,32,318955,23227,0,2,460,9,40,7,2011,3000,75000,0.001575867,4
999,0,9,100,6,325,0,396,31937,0,1358,2310,0,3,10,9,40,9,2007,326,60,0.000450248,2
1000,0,518,127,14000,981,0,26000,257704099,20,504419,39284,0,0,1559,9,40,7,2009,12000,19000,0.002251238,3
1001,0,126,90,9,595,0,710,603943,0,26407,2655,0,0,154,9,40,9,2004,634,1000,0.000750413,3
1002,62,302,117,98,521,0,11000,27000000,37,461609,13877,0,2,1168,9,40,9,1982,759,34000,0.004052229,4
1003,0,56,80,11,499,0,911,40363530,0,18254,3058,0,2,307,9,40,6,2002,521,1000,0.00060033,1
1004,0,320,131,385,11000,0,26000,39292022,44,127258,52610,0,15,351,9,40,7,2014,13000,56000,0.003301816,2
1005,0,277,88,365,177,0,383,30859000,0,96411,1094,0,0,826,9,40,9,1974,371,10000,0.000825454,3
1006,0,152,83,26,801,0,10000,25799043,0,28513,11771,0,0,126,9,40,7,2015,830,10000,0.00120066,2
1007,0,64,94,394,565,0,922,12398628,0,21542,2880,0,2,88,9,40,9,2002,855,977,0.001125619,2
1008,0,81,110,107,45,0,576,136007,0,3924,776,0,1,39,11,13,9,2004,133,171,0.000450248,2
1009,0,337,95,20,365,0,422,5997134,0,36381,1899,0,3,126,9,40,9,2012,374,11000,0.000525289,3
1010,0,126,124,287,475,0,9000,23360779,0,31113,10838,0,0,212,9,40,9,2000,1000,852,0.002326279,2
1011,0,143,112,98,201,0,874,6197866,0,63733,1351,0,0,414,9,13,1,1999,262,10000,0.000975537,3
1012,0,59,125,98,184,0,443,65012000,0,43559,1439,0,1,137,9,40,9,1994,277,10000,0.001050578,2
1013,0,40,98,7,17,0,289,95016,0,11074,362,0,0,56,12,14,9,2004,38,442,0.000450248,3
1014,0,195,91,19,260,0,968,12055108,0,61151,2528,0,0,134,9,40,9,2008,934,10000,0.001275702,2
1015,45,153,112,395,80,0,13000,31252964,0,71495,13707,0,1,522,9,40,9,2001,595,10000,0.001951073,3
1016,0,253,114,71,313,0,14000,25977365,64,87950,15428,0,0,207,9,40,9,2014,439,15000,0.002101156,2
1017,13,350,122,308,10000,0,17000,191449475,62,348007,44060,0,1,1535,9,40,7,2008,12000,19000,0.002176197,2
1018,0,248,110,282,103,0,11000,124051759,0,42372,21175,0,2,239,9,40,7,2016,10000,29000,0.001425784,2
1019,0,78,101,287,257,0,745,29500000,0,25613,1954,0,0,121,9,40,6,1983,730,10000,0.001425784,2
1020,0,71,98,89,3,0,88,2938208,0,7143,173,0,1,52,9,40,7,1990,74,865,0.000300165,3
1021,82,52,106,167,676,0,966,65182182,0,15310,4830,0,8,38,9,40,7,2014,807,3000,0.001575867,2
1022,0,197,119,59,676,0,2000,39440655,0,61680,4315,0,1,222,9,40,7,2010,828,19000,0.000750413,2
1023,23,349,167,473,303,0,559,161029270,0,119928,2702,0,0,331,9,40,9,2015,427,76000,0.001500825,3
1024,77,450,106,98,273,0,17000,32154410,17,148334,18469,0,0,274,9,40,9,2013,681,29000,0.003076692,3
1025,0,175,127,57,3000,1,12000,101643008,76,218341,29069,2,1,498,9,40,7,2000,11000,10000,0.004577518,2
1026,46,156,136,258,94,0,12000,93771072,9,135404,12396,0,0,318,9,40,7,1998,174,10000,0.00292661,2
1027,0,23,95,98,26,0,442,20047715,0,8008,616,0,1,26,9,40,6,1996,95,504,0.000525289,2
1028,0,208,122,117,140,16,40000,31598308,53,124765,41636,0,1,541,9,40,9,2001,1000,10000,0.003001651,2
1029,0,220,90,15,16000,0,87000,64255243,51,80903,120797,0,0,518,9,40,9,2005,17000,10000,0.001800991,2
1030,73,383,103,165,13000,0,26000,85017401,44,246803,57881,0,3,474,9,40,9,2012,13000,108000,0.00412727,2
1031,22,493,110,1000,538,0,13000,171031347,66,240962,25964,0,0,724,9,40,7,2010,12000,36000,0.004427435,3
1032,0,323,109,304,736,0,939,47536959,72,86956,3276,0,0,275,9,40,9,2009,906,12000,0.001125619,3
1033,0,212,87,26,566,0,827,40198710,0,87451,3144,0,0,660,9,40,7,2004,825,10000,0.00060033,1
1034,0,36,97,4,150,0,446,62480,0,1048,928,0,1,7,9,40,9,2015,171,793,0.000300165,2
1035,0,35,98,188,693,0,2000,24629916,0,12942,4277,0,0,34,9,40,6,1997,970,902,0.001425784,2
1036,0,163,92,100,327,0,678,80197993,0,65551,1729,0,1,441,9,14,6,2006,635,10000,0.000525289,2
1037,24,261,289,98,3000,0,11000,78800000,37,450676,25313,2,1,983,9,40,9,1979,10000,19000,0.003151733,4
1038,75,354,98,350,322,0,1000,37707719,0,76094,2376,0,2,233,9,39,7,2013,482,37000,0.001876032,3
1039,0,124,114,15,650,0,851,26896744,0,16582,3485,0,4,125,9,40,7,2008,680,10000,0.00120066,1
1040,87,420,111,98,687,0,2000,38176892,0,104119,4486,0,0,518,9,40,9,2011,741,26000,0.001800991,2
1041,0,408,96,98,262,10,1000,292979556,0,665575,2635,0,1,704,9,40,6,2009,848,27000,0.001500825,4
1042,0,264,124,108,186,0,1000,46377022,95,75306,1898,0,3,266,9,39,7,2011,400,48000,0.001951073,3
1043,20,140,116,80,651,0,11000,105807520,68,156717,14087,0,2,357,9,40,7,2003,1000,10000,0.003601981,2
1044,23,29,123,473,685,14,890,36049108,98,10139,3661,0,4,70,9,40,9,1996,851,10000,0.002626445,2
1045,0,45,85,98,966,28,22000,100669,78,2522,36885,0,1,11,9,40,9,2009,12000,407,0.003226775,2
1046,0,181,98,285,7000,34,640000,84136909,0,267921,656730,0,5,577,9,40,7,2004,8000,10000,0.002476362,3
1047,0,52,100,365,225,0,425,4884663,0,5187,1661,0,0,64,9,40,6,1986,394,902,0.000900495,2
1048,0,38,95,34,368,0,554,13555988,0,7242,2216,0,1,38,9,14,6,2000,439,10000,0.000825454,2
1049,32,440,138,446,929,0,20000,132550960,39,328067,23755,0,1,533,9,40,7,2013,992,68000,0.002476362,2
1050,0,316,110,335,988,22,11000,134568845,6,299852,25763,0,0,713,9,40,9,2008,11000,10000,0.005177848,2
1051,51,90,102,277,57,0,327,10660147,0,17740,672,0,0,165,9,39,9,1999,261,10000,0.001425784,3
1052,0,21,91,150,150,0,979,2104000,0,1595,1679,0,3,19,9,40,9,1996,385,69,0.001275702,2
1053,0,114,113,101,848,0,22000,241688385,79,144053,26239,0,0,395,9,40,7,1996,946,10000,0.002401321,2
1054,0,94,95,65,246,0,506,58156435,0,37479,1266,0,3,152,9,40,7,2004,316,10000,0.000750413,2
1055,0,149,91,17,670,0,1000,41867960,0,65512,3023,0,0,478,9,40,9,2001,795,10000,0.001050578,2
1056,74,85,142,98,854,0,978,19283782,0,31227,5386,0,0,354,9,40,9,1999,911,10000,0.002326279,2
1057,0,142,102,148,135,0,8000,93607673,58,47573,9176,0,4,343,9,40,7,2001,973,881,0.002026114,2
1058,0,202,114,159,877,0,13000,16264475,0,54787,16899,0,1,216,9,39,7,2007,2000,10000,0.001275702,2
1059,0,60,108,25,94,0,1000,6000000,0,10832,1263,0,0,102,9,40,6,1981,115,10000,0.000375206,2
1060,0,136,138,98,123,0,14000,35168677,64,49311,15149,0,1,278,9,39,7,2002,602,10000,0.002326279,2
1061,43,171,92,255,447,0,26000,25296447,44,237248,27572,0,0,460,9,13,7,2002,1000,10000,0.002326279,2
1062,0,153,102,22,816,0,1000,38087366,0,113918,4065,0,2,165,9,40,9,2008,954,10000,0.00060033,2
1063,0,77,92,221,491,0,11000,38624000,1,156143,13162,0,1,289,9,40,7,1996,503,10000,0.001800991,2
1064,17,118,119,98,39,0,29000,39778599,63,176169,29461,0,0,548,9,40,9,2000,414,10000,0.002476362,2
1065,0,77,102,596,785,0,877,1068392,0,3865,3497,0,0,53,9,36,7,2011,794,2000,0.000975537,2
1066,0,45,97,4,826,0,1000,31179516,0,5928,5006,0,5,49,9,40,7,2004,1000,243,0.001275702,1
1067,0,104,112,37,548,0,748,3169424,0,18442,2417,0,1,59,9,40,7,2007,573,689,0.001050578,2
1068,0,77,101,93,218,0,287,26082914,0,51349,993,0,2,213,9,40,7,2005,233,10000,0.000750413,1
1069,39,235,109,226,370,0,12000,63143812,76,124185,13388,0,0,238,9,40,6,2010,418,11000,0.003226775,2
1070,71,397,99,98,828,0,2000,42057340,0,158354,5642,0,0,691,9,40,7,2009,1000,11000,0.001725949,2
1071,84,173,110,12000,555,0,10000,176781728,92,219171,13069,0,2,388,9,40,6,1986,1000,19000,0.003677022,2
1072,0,183,106,235,931,0,4000,118683135,54,102167,8315,0,1,483,9,40,7,2006,957,10000,0.002776527,2
1073,0,170,101,96,204,0,713,60443237,0,76882,1852,0,0,106,9,40,7,2012,220,29000,0.001275702,2
1074,0,525,132,160,443,13,20000,70496802,75,791783,22417,0,1,2042,9,40,9,2005,979,48000,0.002251238,4
1075,66,165,108,98,844,0,16000,25753840,0,219091,23296,0,2,592,9,40,9,1996,4000,12000,0.003376857,3
1076,0,63,104,30,635,0,1000,21800302,10,12164,4462,0,1,63,9,40,7,2004,962,491,0.001425784,2
1077,0,152,113,17,759,7,87000,34636443,51,93790,103354,0,0,288,9,40,9,2005,13000,10000,0.003226775,2
1078,0,95,125,44,420,0,593,60000000,0,49934,2329,0,1,224,9,39,6,1983,542,10000,0.000675371,1
1079,0,119,174,338,195,0,354,163214286,0,148172,1495,0,3,406,9,40,1,1965,209,15000,0.000450248,3
1080,0,96,128,608,1000,0,49000,95860116,82,277451,51609,0,0,491,9,40,6,1989,1000,23000,0.002551403,3
1081,52,242,129,98,625,0,12000,70236496,76,67395,14421,0,0,564,9,40,7,2006,1000,10000,0.004502476,2
1082,0,279,120,508,1000,0,21000,58700247,0,95367,36062,0,1,260,9,40,7,2011,11000,33000,0.001575867,2
1083,0,246,90,50,397,0,4000,149234747,87,114287,5046,0,0,137,9,40,6,2011,442,16000,0.001350743,2
1084,3,287,120,98,5,0,103,128067808,0,217740,129,0,3,1641,21,37,7,2000,21,10000,0.001425784,3
1085,0,271,94,293,939,0,18000,32416109,61,109620,32474,0,0,268,9,40,9,2009,12000,15000,0.003677022,2
1086,0,99,119,18,9,0,20,4234040,0,14301,64,0,0,45,9,40,7,2008,18,10000,0.000300165,2
1087,0,33,93,14,199,0,1000,29247405,0,28377,2176,0,1,261,9,39,6,1997,401,10000,0.001050578,1
1088,0,105,106,287,767,0,16000,41482207,22,68428,19610,0,0,148,9,40,7,1990,823,10000,0.001650908,2
1089,0,254,113,197,43,0,165,10955425,0,62770,391,0,1,396,9,39,9,2008,107,10000,0.000525289,2
1090,34,106,98,541,71,0,214,1569918,0,16234,409,0,1,113,9,21,9,2003,96,10000,0.001876032,2
1091,29,71,89,98,119,0,990,598645,0,13145,2006,0,0,215,9,39,9,2002,711,725,0.002026114,1
1092,0,242,102,43,113,0,170,2035566,0,77305,931,0,0,162,9,13,9,2009,157,11000,0.00060033,2
1093,0,209,85,9,100,0,567,56068547,0,98160,1145,0,0,307,9,39,1,2005,269,10000,0.000450248,3
1094,0,558,157,98,304,0,1000,95720716,0,216032,2759,0,0,640,9,40,9,2012,1000,39000,0.001350743,3
1095,0,278,100,92,221,0,3000,12574715,28,112138,4198,0,0,237,9,39,7,2009,766,12000,0.001575867,3
1096,2,76,94,99,377,0,598,71038190,0,23473,3552,0,1,123,9,40,6,2015,557,8000,0.001050578,1
1097,0,111,93,16,258,0,567,4919896,0,21530,1775,0,1,159,9,39,9,2001,326,618,0.000900495,2
1098,0,177,106,16,265,0,452,22331028,0,57349,1819,0,0,177,9,40,7,2015,328,10000,0.000300165,2
1099,0,180,141,448,334,0,614,617840,0,52496,1829,0,2,172,9,36,9,2009,451,29000,0.000675371,3
1100,0,242,106,835,363,0,13000,7556708,66,30284,14544,0,1,102,9,40,9,2012,826,10000,0.003151733,2
1101,0,56,175,98,14,0,385,50800000,0,40277,669,0,14,210,9,40,6,1977,232,10000,0.000750413,3
1102,0,344,94,380,113,0,660,237301,0,75669,1118,0,0,451,9,39,9,2010,280,19000,0.000525289,2
1103,0,256,97,52,161,0,20000,103400692,39,123553,20645,0,0,174,9,40,6,2012,315,25000,0.001575867,3
1104,0,29,124,8,232,0,508,37672350,0,5427,1660,0,1,51,9,40,9,1998,270,10000,0.000675371,2
1105,0,18,106,44,328,0,865,25047631,0,6585,2724,0,0,50,9,40,9,1999,405,990,0.00120066,2
1106,18,233,109,453,120,0,1000,10499968,0,47498,1458,0,3,212,9,40,9,2014,206,10000,0.001125619,2
1107,0,676,100,98,228,0,33000,35054909,85,431578,34337,0,0,1264,9,40,9,2011,745,81000,0.001876032,3
1108,0,435,100,97,2000,34,11000,257756197,73,246698,22128,0,0,471,9,3,6,2014,8000,64000,0.004952724,3
1109,0,81,98,143,153,0,302,15464026,0,23076,1189,0,2,158,9,40,7,2000,216,1000,0.00060033,2
1110,0,31,103,49,304,0,687,9094451,0,11668,1990,0,0,79,9,40,9,1989,554,10000,0.001500825,2
1111,0,129,106,98,481,0,1000,86300000,0,112671,2703,0,0,315,9,40,6,1974,595,14000,0.000750413,3
1112,0,251,113,129,1000,0,16000,70083519,22,149019,24106,0,2,666,9,40,7,2007,6000,10000,0.001650908,2
1113,0,68,141,407,501,0,688,3064356,0,3433,2584,0,6,81,9,40,7,2002,659,160,0.000825454,2
1114,0,184,126,295,284,0,18000,31141074,36,51892,19769,0,4,273,9,40,7,2016,934,24000,0.002401321,2
1115,0,68,88,34,445,0,642,78656813,0,42765,2501,0,0,93,9,40,6,1991,533,10000,0.000375206,2
1116,66,250,189,98,1000,26,16000,25031037,0,155496,22186,0,0,532,9,40,9,2007,3000,10000,0.003827105,3
1117,0,190,110,37,268,0,10000,10324441,0,27117,11431,0,1,140,9,40,9,2011,826,7000,0.001350743,2
1118,17,393,101,98,888,0,3000,2319187,84,92640,5056,0,0,212,9,39,9,2013,1000,23000,0.002701486,2
1119,0,143,95,9,11000,0,14000,88658172,13,58412,37967,0,2,242,9,40,7,2006,11000,2000,0.003226775,2
1120,36,148,128,323,489,0,13000,100012500,15,299258,14274,0,1,346,9,40,9,1995,559,10000,0.00412727,3
1121,0,125,107,42,171,0,875,20113965,0,15231,1702,0,3,66,9,40,6,2012,596,10000,0.001425784,2
1122,0,47,108,2,30,0,772,11703287,0,4360,1058,0,3,148,9,40,7,2005,232,1000,0.000300165,2
1123,0,325,118,117,10000,0,18000,94822707,27,227072,44797,0,0,560,9,40,9,2010,15000,20000,0.003076692,2
1124,0,8,91,10,10,0,353,2712293,0,475,380,0,4,11,9,40,9,1991,12,123,0.000300165,2
1125,55,172,130,545,552,0,722,26616590,0,120416,2525,0,0,857,9,39,9,1997,585,10000,0.001575867,2
1126,52,242,129,98,655,27,2000,25517500,0,40941,4264,0,1,320,9,40,7,2008,826,10000,0.003226775,2
1127,62,97,125,98,957,0,10000,48154732,96,60326,15569,0,1,142,9,40,9,1997,2000,2000,0.004277353,2
1128,0,225,108,23,845,0,2000,10907291,0,23775,4710,0,0,134,9,40,7,2016,860,73000,0.000825454,2
1129,0,67,80,7,21,0,57,5000000,0,4812,205,0,0,88,9,40,0,1953,40,465,0.000300165,2
1130,0,189,80,129,26,0,375,856942,0,12241,460,0,1,112,9,40,9,2008,44,10000,0.000375206,3
1131,0,97,110,342,393,0,623,10200000,0,18697,1722,0,0,263,9,40,6,1997,508,578,0.000750413,3
1132,0,95,112,37,480,0,3000,26494611,14,48621,5709,0,0,239,9,40,7,1999,874,10000,0.002101156,2
1133,0,299,87,30,433,0,745,183132370,0,259083,3086,0,0,763,9,40,7,2007,440,10000,0.000825454,3
1134,74,202,108,98,346,26,22000,13060843,79,149528,26050,0,0,454,9,40,9,2002,3000,10000,0.004577518,3
1135,0,66,82,8,179,0,770,80920948,0,23943,2251,0,0,118,9,40,1,2001,677,425,0.000975537,2
1136,0,246,125,6000,7,0,17,10049886,0,417971,44,0,0,902,18,24,6,2001,10,28000,0.000750413,4
1137,69,43,111,2000,51,0,15000,69800000,93,54723,15361,0,2,99,9,40,6,1984,161,10000,0.003151733,2
1138,0,143,112,108,2000,0,23000,10911750,56,17757,43560,0,2,99,9,40,9,2008,17000,982,0.003001651,2
1139,0,78,94,6,227,0,490,17010646,0,40751,1195,0,0,239,9,40,6,2005,294,881,0.000525289,0
1140,39,193,131,226,341,0,12000,173005002,76,255447,13679,0,0,692,9,40,6,2004,625,10000,0.003226775,2
1141,1,77,94,163,2000,0,12000,82569532,0,42737,20348,0,6,128,9,40,6,2005,3000,781,0.001650908,2
1142,0,66,95,31,683,0,3000,4411102,84,20295,6161,0,1,164,9,40,7,2002,695,416,0.001951073,1
1143,0,161,126,835,893,20,49000,138339411,82,604904,63710,0,2,682,9,40,9,1997,13000,31000,0.004277353,4
1144,31,245,108,425,766,0,20000,70625986,75,168717,22739,0,1,178,9,40,9,2011,962,24000,0.002626445,2
