id,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,facenumber_in_poster,num_user_for_reviews,title_year,actor_2_facebook_likes,movie_facebook_likes,average_degree_centrality,imdb_score_binned
1147,125,126,98,9000,13000,30695227,45296,3,267,2000,10000,10000,0.003752064,2
1148,73,96,98,130,372,14208384,11520,2,105,2003,206,625,0.001876032,2
1149,16,116,425,204,954,49851591,7900,3,34,1986,568,263,0.001650908,2
1150,98,104,144,290,939,20668843,16831,3,54,2008,875,687,0.001350743,2
1151,103,100,98,1000,12000,85570368,44885,1,107,2002,2000,478,0.003902146,2
1152,45,114,73,563,695,15100000,22797,1,96,1984,654,10000,0.000525289,2
1153,241,81,98,836,12000,22245861,143251,0,710,2002,11000,10000,0.004052229,3
1154,359,106,174,660,14000,91439400,200647,0,384,2014,664,24000,0.002776527,2
1155,231,135,162,228,23000,4001121,48346,0,230,2007,13000,10000,0.002626445,2
1156,384,102,38,562,756,222487711,279093,0,433,2014,719,41000,0.000525289,3
1157,45,79,73,112,1000,2275557,12561,2,102,1991,1000,10000,0.001425784,2
1158,474,128,310,77,745,44988180,195333,2,409,2015,168,80000,0.000675371,4
1159,18,100,98,249,640,71904,806,1,18,2006,261,140,0.000375206,2
1160,186,127,12000,897,984,10137232,58015,0,374,2005,940,10000,0.002101156,2
1161,450,150,563,1000,40000,89289910,181792,1,711,2013,2000,48000,0.002476362,2
1162,133,178,17000,574,22000,42438300,333542,2,533,1995,721,11000,0.004877683,4
1163,200,113,98,307,22000,54540525,66579,15,134,2011,988,20000,0.00412727,2
1164,231,98,124,354,931,89706988,126746,1,600,2005,507,10000,0.00120066,2
1165,56,90,23,560,847,6755271,7319,4,131,2001,591,327,0.000375206,2
1166,134,124,258,748,867,68473360,49536,0,379,2000,826,10000,0.002176197,2
1167,39,100,98,440,488,12610552,4682,0,206,1999,488,129,0.000450248,1
1168,149,135,36,106,894,31111260,77029,0,466,2003,345,10000,0.001050578,2
1169,390,116,198,884,17000,12134420,92237,0,366,2010,1000,25000,0.001725949,3
1170,83,90,98,945,19000,63826569,32416,0,138,1997,957,10000,0.001650908,2
1171,12,330,138,672,848,4496583,23181,2,129,1993,674,6000,0.001650908,3
1172,64,91,98,407,3000,20035310,12324,1,173,2000,683,580,0.001725949,1
1173,436,135,209,602,10000,113165635,229823,0,504,2012,826,31000,0.002176197,2
1174,40,90,7,405,939,22235901,4339,2,31,2001,890,593,0.001425784,2
1175,152,89,266,859,12000,169692572,56501,0,97,2015,11000,16000,0.003226775,2
1176,324,100,15,284,799,200807262,294810,1,387,2010,553,29000,0.000450248,3
1177,221,143,98,272,15000,233630478,394317,1,1051,2000,410,23000,0.003076692,3
1178,52,115,39,642,12000,529766,22345,2,144,1995,970,10000,0.003677022,2
1179,40,97,10,5,102,144431,1290,0,13,2006,7,587,0.000300165,3
1180,83,109,97,355,13000,14060950,14354,1,139,2002,795,10000,0.000750413,2
1181,136,111,15,121,1000,7691700,12937,2,73,2010,767,10000,0.001125619,3
1182,196,83,473,597,20000,39511038,56269,0,366,2006,4000,10000,0.00120066,2
1183,73,124,41,197,512,8427204,10100,0,59,1999,481,153,0.000900495,2
1184,224,85,98,178,332,57859105,94108,0,673,2005,285,10000,0.001575867,2
1185,34,99,2,455,1000,1889522,1119,2,12,2009,690,797,0.000825454,2
1186,119,125,34,65,427,13337299,9649,7,226,2004,66,1000,0.001050578,2
1187,25,100,15,388,694,26539321,7984,1,42,1996,558,833,0.000675371,2
1188,224,118,138,458,26000,17609982,90046,0,141,2013,968,17000,0.003076692,2
1189,261,108,98,882,3000,114195633,193770,0,2003,2004,2000,10000,0.00292661,2
1190,52,85,54,455,985,13973532,11211,1,92,2002,637,215,0.00060033,2
1191,492,117,294,1000,10000,58607007,182899,0,630,2014,2000,60000,0.001876032,2
1192,89,96,13,973,11000,22913677,47800,1,244,2004,1000,10000,0.001876032,2
1193,114,115,73,505,11000,41543207,30077,1,175,2002,3000,893,0.004052229,2
1194,161,91,287,725,1000,17986000,22773,0,195,1981,823,10000,0.001125619,2
1195,375,153,282,10000,25000,301956980,321795,3,973,2009,11000,10000,0.001725949,3
1196,69,135,16000,86,16000,70960517,54631,0,192,1995,11000,10000,0.005928261,3
1197,72,108,610,461,848,70450000,77390,2,189,1996,517,10000,0.001725949,2
1198,169,93,98,465,11000,59475623,49739,1,407,2004,2000,10000,0.002476362,2
1199,68,102,212,195,10000,354704,2705,0,38,1987,633,314,0.003301816,2
1200,134,143,338,643,12000,82300000,63330,2,405,1979,664,10000,0.001350743,2
1201,125,120,75,3000,11000,140459099,135601,0,493,1998,4000,10000,0.004877683,2
1202,77,84,2,472,787,15712072,13210,0,138,2004,555,269,0.000750413,2
1203,228,113,150,59,531,104383624,106446,4,227,2010,82,11000,0.001050578,2
1204,53,91,10,436,716,8104069,9785,3,26,2007,537,233,0.001575867,1
1205,220,196,249,844,11000,133228348,381672,2,1694,2004,5000,10000,0.003151733,3
1206,275,138,98,30,234,281492479,421818,0,2789,2003,198,10000,0.001050578,3
1207,37,86,14,685,833,34308901,15939,3,87,2003,807,10000,0.001050578,2
1208,288,102,126,517,23000,15047419,357275,1,1061,2000,1000,18000,0.002026114,3
1209,51,94,112,428,1000,1744858,6084,1,120,2000,826,671,0.001275702,2
1210,201,94,52,214,683,38543473,84382,2,158,2014,392,10000,0.000900495,2
1211,223,103,1000,611,21000,4235837,175962,2,336,2005,1000,10000,0.002251238,3
1212,359,121,337,41,982,1729969,68211,0,219,2011,463,14000,0.000900495,3
1213,110,88,152,181,935,19170001,21359,0,270,1988,448,10000,0.00060033,2
1214,222,111,295,531,3000,14337579,156929,1,624,1998,882,14000,0.001951073,3
1215,478,128,22000,11000,23000,205343774,980946,0,2685,2005,14000,15000,0.004427435,4
1216,215,137,207,155,380,11284657,259379,3,407,2006,284,39000,0.00060033,4
1217,41,77,37,795,3000,9694105,8176,0,77,1999,968,272,0.001951073,1
1218,75,104,87,691,1000,10696210,35018,0,180,1993,826,716,0.001125619,1
1219,425,92,22,159,648,25138292,66483,0,452,2015,191,43000,0.00060033,2
1220,204,108,98,487,2000,81257845,210680,1,479,2003,931,10000,0.002251238,3
1221,58,95,216,968,1000,6739141,23383,0,68,1992,1000,1000,0.001050578,2
1222,88,103,365,49,907,23000,5931,0,58,2006,365,10000,0.000525289,2
1223,225,109,187,204,818,214966,28483,0,176,2010,467,10000,0.001350743,2
1224,36,100,4,4,77,2808000,4546,8,71,1929,28,167,0.000300165,2
1225,22,143,688,42,638,5000000,1547,2,50,1970,50,104,0.000375206,2
1226,262,129,195,50,827,20167424,131831,0,231,2009,88,33000,0.000375206,4
1227,215,120,14000,548,861,434949459,281842,0,515,1982,725,34000,0.003451899,3
1228,596,187,16000,1000,46000,54116191,272839,1,1018,2015,1000,114000,0.002251238,3
1229,365,84,3,446,10000,379122,10143,0,54,2005,651,10000,0.001425784,3
1230,280,109,84,191,648,150350192,305340,0,1676,2003,284,10000,0.000750413,2
1231,213,105,98,52,1000,1260917,24657,4,71,2009,172,10000,0.001050578,3
1232,271,110,152,27,22000,28747570,100571,1,416,2005,68,10000,0.001725949,3
1233,189,116,5,748,26000,25093607,105556,2,157,2011,22000,17000,0.004502476,2
1234,156,118,98,551,40000,10562387,213226,0,648,1998,693,15000,0.003001651,3
1235,31,111,589,51,589,10174663,12399,0,382,2006,150,10000,0.000975537,2
1236,127,105,386,248,3000,6390032,24977,2,229,1998,258,10000,0.002026114,3
1237,539,112,14000,417,1000,126975169,287822,0,849,2011,560,37000,0.000825454,3
1238,69,88,189,799,934,47811275,29008,1,99,2002,927,896,0.002176197,2
1239,211,105,500,718,11000,20338609,19655,8,280,2006,912,683,0.002326279,2
1240,239,133,549,343,10000,21129348,146364,0,237,2010,796,27000,0.001425784,3
1241,119,97,164,308,436,12212417,30643,3,144,2003,324,622,0.000900495,2
1242,175,90,160,392,748,46455802,120786,0,472,2003,439,10000,0.000900495,2
1243,262,92,167,702,11000,131920333,213275,3,436,2007,2000,10000,0.002176197,2
1244,84,87,10,349,13000,53715611,92106,1,171,1988,1000,2000,0.002176197,2
1245,252,121,162,25,1000,17605861,145580,1,351,2006,149,10000,0.000900495,3
1246,371,131,176,460,722,169076745,218711,6,485,2011,655,27000,0.000900495,2
1247,138,91,26,638,3000,37300107,29147,1,115,2011,1000,10000,0.000675371,1
1248,153,74,58,729,3000,104354205,162331,3,332,2003,864,10000,0.001275702,2
1249,145,98,98,27,1000,449558,32307,2,75,2009,54,10000,0.000825454,3
1250,114,93,75,446,701,145540,26773,1,277,2002,461,10000,0.000300165,2
1251,190,110,115,103,812,3148482,29613,0,98,2008,580,10000,0.00120066,3
1252,165,139,150,400,521,30513940,15843,0,104,2014,491,11000,0.00060033,2
1253,49,97,105,269,982,2331318,9541,1,64,2011,503,10000,0.00060033,1
1254,349,113,174,767,14000,61094903,210548,3,332,2011,902,29000,0.003001651,2
1255,79,91,108,204,405,66600000,94435,0,182,1995,368,5000,0.000675371,2
1256,77,103,130,406,691,26400000,62009,1,109,1984,476,2000,0.000900495,2
1257,152,94,151,29,113,2912363,25063,1,177,2005,64,10000,0.000900495,3
1258,191,87,14,691,11000,54132596,53786,0,211,2007,4000,10000,0.001800991,2
1259,400,144,258,834,6000,167007184,470483,1,2301,2006,1000,10000,0.001500825,3
1260,92,93,17,360,13000,17718223,162067,5,316,2004,634,10000,0.002251238,2
1261,418,123,452,329,10000,161087183,118992,8,971,2016,336,80000,0.002176197,2
1262,34,124,50,672,1000,51045801,11370,2,54,1996,944,829,0.001500825,2
1263,48,129,81,164,970,121945720,89972,0,126,1992,854,10000,0.001650908,2
1264,252,93,165,350,26000,29113588,117999,0,181,2011,956,16000,0.003226775,2
1265,81,140,12000,619,10000,111544445,188116,4,415,1998,660,10000,0.002851568,3
1266,76,136,218,400,11000,37901509,96385,1,119,1997,691,10000,0.002851568,2
1267,271,86,365,522,934,4007792,101287,0,260,2012,830,31000,0.000975537,2
1268,37,96,98,654,3000,15062898,11729,0,106,1998,2000,645,0.001125619,2
1269,61,86,70,169,878,10397365,11693,5,104,2001,834,613,0.001575867,2
1270,181,86,35,179,851,193136719,266636,0,385,2005,436,10000,0.001725949,2
1271,88,97,143,201,927,56631572,123390,1,248,1995,281,10000,0.001050578,2
1272,159,97,19,130,4000,35794166,35654,0,155,2016,334,20000,0.000750413,2
1273,2,127,109,324,16000,1000000,524,0,8,1978,469,76,0.001050578,2
1274,232,85,109,18,200,9437933,90827,0,329,2007,96,26000,0.000450248,3
1275,74,107,7,442,745,1282084,6221,1,87,1999,631,500,0.000750413,2
1276,163,81,406,406,893,52008288,162037,1,928,1999,795,10000,0.001800991,3
1277,218,92,11000,386,860,5306447,58967,1,169,2009,658,10000,0.002851568,3
1278,59,150,3,448,859,6157157,21416,1,198,1989,448,10000,0.000450248,2
1279,24,100,98,400,975,52528330,4265,0,27,2013,521,10000,0.001650908,1
1280,46,85,49,401,719,4356743,3662,2,79,2001,405,10000,0.000525289,1
1281,76,110,534,511,865,5881504,5917,2,50,2004,534,177,0.001350743,2
1282,170,93,83,501,26000,27829874,196422,1,444,2006,725,10000,0.002251238,2
1283,63,81,176,39,176,16033556,37901,1,518,2002,67,10000,0.001425784,2
1284,111,94,87,569,17000,64001297,32002,1,103,2010,975,10000,0.001876032,2
1285,196,113,719,217,605,119412921,240241,0,391,1990,308,10000,0.001125619,3
1286,138,101,38,11000,23000,43060566,107859,0,569,2002,18000,10000,0.003827105,2
1287,249,134,16000,235,880,47034272,25465,1,190,2014,413,16000,0.002401321,2
1288,53,134,109,249,919,37600435,55350,3,180,1995,303,10000,0.000825454,2
1289,137,96,2,120,742,11642254,22929,1,287,1989,256,926,0.000675371,2
1290,349,98,75,467,10000,55682070,159868,2,304,2013,520,45000,0.001275702,2
1291,230,129,98,277,18000,88504640,273108,2,646,2006,412,10000,0.003827105,3
1292,201,144,2000,537,680,61644321,148238,0,529,2005,655,10000,0.002326279,3
1293,99,80,2,186,6000,71442,12029,0,32,2012,637,10000,0.000450248,3
1294,101,118,3,439,1000,34703228,21767,0,127,2006,712,10000,0.001125619,2
1295,176,122,98,158,18000,130058047,822500,0,2715,1999,828,22000,0.003301816,4
1296,27,101,88,812,957,22294341,12278,3,71,1996,821,758,0.001575867,2
1297,214,135,353,40,1000,7563397,533200,0,749,2002,69,28000,0.000900495,4
1298,352,151,17000,1000,29000,132373442,873649,0,2054,2006,13000,29000,0.004952724,4
1299,150,107,80,252,2000,18004225,28573,2,87,2013,257,5000,0.001650908,2
1300,92,121,72,343,1000,65703412,57958,1,345,1998,794,10000,0.001951073,2
1301,323,119,98,10000,29000,22877808,152591,0,414,2008,14000,10000,0.003752064,3
1302,112,125,40,407,13000,19076815,43651,0,196,2002,787,997,0.003451899,2
1303,298,163,14000,412,745,47379090,176936,0,824,2005,486,10000,0.003451899,3
1304,180,103,44,190,637,17474107,56605,3,89,2015,256,23000,0.000900495,3
1305,20,97,473,624,826,27900000,74626,1,157,1995,723,8000,0.002476362,3
1306,177,103,255,5000,11000,24520892,85198,1,303,2005,5000,10000,0.004052229,2
1307,64,109,272,124,155,4250320,14870,1,86,1985,144,10000,0.001800991,2
1308,64,90,397,0,5,673780,4555,0,26,2000,0,697,0.000300165,3
1309,298,99,24,155,3000,24042490,40776,1,250,2010,441,10000,0.000525289,2
1310,66,81,10,23,610,3000000,13269,2,98,1935,172,1000,0.000375206,3
1311,149,142,98,194,15000,329691196,1251222,0,1398,1994,294,59000,0.003226775,4
1312,61,78,293,567,759,72217000,216486,1,242,1994,595,10000,0.001725949,2
1313,16,102,18,186,670,15593,2295,1,40,1999,419,284,0.000375206,2
1314,111,107,5,141,893,28014536,73347,1,296,1997,822,10000,0.001275702,3
1315,286,97,52,384,3000,100292856,160418,0,296,2011,957,16000,0.001650908,2
1316,85,131,43,362,18000,52799004,28942,0,223,1999,652,10000,0.001275702,2
1317,24,101,31,448,690,6448817,2189,0,31,1997,457,10000,0.000900495,1
1318,203,98,70,634,4000,110175871,115050,0,911,2004,1000,4000,0.001350743,2
1319,157,226,149,248,503,198655278,215340,1,706,1939,384,16000,0.000450248,4
1320,576,136,94,2000,19000,259746958,496749,1,742,2014,11000,55000,0.002701486,3
1321,177,96,11000,405,19000,10515579,66840,0,248,2006,427,10000,0.003977187,2
1322,599,153,464,963,15000,262030663,451803,0,1225,2012,10000,56000,0.001500825,2
1323,149,133,869,425,888,112000000,680041,0,760,1975,721,32000,0.000825454,4
1324,263,79,30,265,940,31743332,111117,0,245,2009,271,13000,0.000900495,3
1325,231,124,98,592,1000,19445217,67796,7,258,2013,852,14000,0.000900495,2
1326,153,139,98,648,3000,58328680,54096,0,494,2003,693,10000,0.001951073,3
1327,129,103,593,241,374,3093491,8307,0,37,2014,362,5000,0.000300165,2
1328,166,119,89,395,650,35228696,63677,0,460,2002,537,10000,0.000975537,2
1329,272,143,285,7000,11000,2175312,131227,2,346,2013,8000,41000,0.003977187,2
1330,63,82,12,281,8000,30324946,48458,2,239,1998,357,10000,0.002026114,2
1331,31,106,81,687,2000,399793,2877,0,70,1999,811,111,0.000975537,2
1332,205,93,592,36,232,611709,15267,1,41,2011,67,10000,0.000300165,3
1333,211,125,209,896,8000,40559930,41727,0,184,2009,1000,10000,0.00292661,2
1334,133,89,16,2000,49000,21784432,37493,8,108,2013,22000,10000,0.004502476,2
1335,208,107,561,353,746,15608545,53471,3,224,2012,561,29000,0.00120066,2
1336,33,86,8,428,759,185577,2133,1,31,1999,638,182,0.000900495,2
1337,419,133,152,11000,22000,75605492,283563,1,312,2011,18000,27000,0.002476362,3
1338,61,113,9,42,402,9054736,5744,1,57,1997,222,381,0.000525289,3
1339,46,107,98,685,1000,63231524,8962,4,137,2006,907,676,0.001425784,1
1340,61,132,503,282,45000,30306268,62981,0,84,1995,13000,10000,0.003301816,2
1341,40,93,7,922,1000,1181197,3299,0,24,2005,1000,191,0.00120066,2
1342,12,109,309,279,592,27515786,8904,0,31,1993,556,10000,0.001425784,2
1343,242,132,98,160,366,59035104,244566,1,597,2004,334,10000,0.000975537,2
1344,39,98,226,496,953,68856263,69733,1,97,1993,730,10000,0.001350743,2
1345,81,92,41,522,1000,104148781,49486,1,116,2003,955,886,0.001425784,2
1346,13,109,3,25,54,5199,720,0,23,2004,53,30,0.000300165,2
1347,44,82,6,345,759,36696761,6808,0,38,2001,563,227,0.000675371,2
1348,143,97,131,67,507,469947,19846,0,68,2011,75,10000,0.000375206,3
1349,55,115,293,878,49000,135014968,80580,1,375,1998,22000,10000,0.003902146,2
1350,288,109,154,144,15000,55092830,195043,1,329,2011,348,27000,0.001125619,2
1351,51,94,14,635,1000,33357476,7392,0,53,2001,1000,393,0.001275702,2
1352,109,92,13000,217,925,73326666,189413,3,306,1988,692,15000,0.002551403,3
1353,23,93,36,275,592,30400000,17810,2,73,1996,516,478,0.000975537,2
1354,272,105,545,74,795,23219748,84508,0,308,2014,172,20000,0.001275702,2
1355,246,85,98,51,478,488872,56923,2,243,2001,83,10000,0.000450248,3
1356,39,106,22,10,174,886410,1024,0,494,1998,16,140,0.000300165,2
1357,300,176,98,561,18000,130127620,324671,0,458,2007,782,10000,0.004202311,3
1358,172,137,79,194,27000,1206135,40568,3,185,2015,254,18000,0.001125619,2
1359,27,225,126,202,940,8000000,6484,6,100,1965,208,1000,0.000900495,2
1360,224,115,180,87,1000,10640645,28429,0,110,2015,535,10000,0.001425784,2
1361,358,119,845,992,18000,98895417,203154,3,698,2013,11000,45000,0.00532793,2
1362,103,97,10,178,18000,28927720,22220,0,181,2000,223,463,0.002026114,2
1363,36,123,98,886,12000,25900000,12771,1,84,1984,5000,828,0.003827105,2
1364,36,98,98,73,138,10246600,6375,0,36,1995,111,265,0.000450248,2
1365,18,90,4,218,919,13493,531,0,19,1998,711,51,0.00060033,2
1366,128,116,541,384,12000,30157016,39659,2,189,2002,405,792,0.003451899,2
1367,285,134,98,120,529,67523385,104005,2,248,2012,130,18000,0.000900495,2
1368,178,81,39,364,13000,10539414,45729,1,176,2010,541,10000,0.001125619,1
1369,156,95,25,439,989,108012170,24089,0,82,2011,664,10000,0.001725949,2
1370,46,88,30,366,13000,90443603,112167,1,123,1996,967,10000,0.002176197,2
1371,180,94,98,3000,20000,8828771,79146,10,352,2013,14000,25000,0.003151733,1
1372,100,100,532,711,4000,9801782,39331,0,481,1998,796,10000,0.003001651,2
1373,80,112,41,490,1000,19151864,36983,3,100,2008,500,10000,0.000975537,2
1374,118,75,45,4,61,686383,22811,0,71,2009,5,11000,0.000300165,3
1375,92,106,68,391,835,410241,32357,0,199,2002,601,3000,0.000675371,2
1376,194,110,10,844,3000,13823741,61777,3,140,2008,2000,10000,0.00120066,2
1377,71,98,11000,484,13000,39800000,81599,3,250,1980,573,10000,0.00292661,3
1378,253,105,154,502,884,80050171,186982,0,491,2007,617,10000,0.000900495,2
1379,37,120,98,1000,3000,173585516,200077,2,189,1992,1000,10000,0.002176197,2
1380,166,143,380,452,29000,57366262,400292,0,657,2006,3000,14000,0.00292661,3
1381,69,104,134,64,585,40118420,26066,3,216,2002,495,10000,0.001050578,2
1382,99,85,64,729,3000,48546578,50415,0,613,2006,869,806,0.001125619,0
1383,242,88,24,324,5000,62321039,117096,1,271,2012,327,24000,0.00060033,2
1384,167,100,143,430,829,5005883,29649,1,361,2004,681,10000,0.000750413,2
1385,52,144,98,195,786,2483955,8369,0,165,2005,228,957,0.000375206,2
1386,166,83,12,925,13000,155019340,127345,1,250,2006,7000,10000,0.003752064,2
1387,43,117,11000,451,905,20101861,24757,0,81,1996,484,10000,0.001575867,2
1388,29,82,82,490,2000,12996,1938,0,54,2000,571,210,0.002326279,2
1389,256,117,487,769,1000,244052771,263853,0,584,2006,843,10000,0.001425784,3
1390,222,85,57,6,37,27024,55597,0,148,2009,9,4000,0.000450248,2
1391,61,99,29,64,117,19959,3579,2,14,2009,64,10000,0.000300165,2
1392,21,107,24,83,277,8000000,3167,0,90,1950,244,456,0.000300165,2
1393,157,125,448,93,273,2086345,64556,1,140,2004,114,10000,0.000675371,4
1394,157,123,75,754,18000,33508922,95860,2,660,2000,3000,16000,0.00292661,3
1395,226,100,124,534,2000,40168080,80870,0,315,2010,850,10000,0.001725949,2
1396,101,112,49,237,656,91038276,47876,0,320,2001,363,10000,0.000900495,2
1397,30,95,45,267,578,3559990,8005,0,49,1997,341,417,0.000300165,2
1398,279,90,57,92,1000,258113,42678,0,135,2013,235,10000,0.000675371,3
1399,121,97,4,577,13000,434417,8867,1,65,2007,1000,10000,0.000750413,2
1400,118,90,27,260,13000,7871693,52908,0,102,2008,2000,10000,0.002551403,2
1401,28,132,44,241,1000,1508689,5648,2,50,1997,653,329,0.001650908,2
1402,323,106,450,712,14000,20803237,110616,1,291,2010,3000,16000,0.001125619,3
1403,242,89,10,106,963,4443403,70194,0,158,2007,545,14000,0.000750413,3
1404,34,94,36,507,13000,13801755,23928,1,100,1997,828,10000,0.002626445,2
1405,196,98,88,706,12000,23225911,80574,1,157,2010,854,12000,0.002326279,2
1406,98,114,118,40,489,12831121,44979,0,298,2004,93,10000,0.00060033,2
1407,51,85,98,209,945,265107,4617,1,93,2000,774,614,0.000375206,2
1408,97,98,209,129,158,58006147,67653,2,108,2008,152,10000,0.000900495,2
1409,137,89,14,270,971,15818967,13913,0,120,2014,479,10000,0.000525289,1
1410,216,128,241,898,11000,95001343,66511,0,200,2013,3000,28000,0.002551403,3
1411,185,98,98,594,18000,30857814,294163,0,718,1987,636,33000,0.002776527,4
1412,387,130,188,1000,10000,80033643,226583,2,448,2012,3000,38000,0.003301816,2
